com_id,com_nam,lin_ima,com_ele_sta,com_ele_dis,rep_typ,rec_dat,cov_sta_dat,cov_end_dat,qua_con,sem_ann_con
"C00257642","PEOPLE FOR PATTY MURRAY","http://docquery.fec.gov/cgi-bin/fecimg/?_10020512045+0","WA","00","JULY QUARTERLY / SEMI-ANNUAL","2010-07-15","2010-04-01","2010-06-30","$76,600.00","$146,800.00"
"C00257642","PEOPLE FOR PATTY MURRAY","http://docquery.fec.gov/cgi-bin/fecimg/?_10020230556+0","","","APRIL QUARTERLY","2010-04-15","2010-01-01","2010-03-31","$58,200.00",
"C00257642","PEOPLE FOR PATTY MURRAY U S SENATE CAMPAIGN","http://docquery.fec.gov/cgi-bin/fecimg/?_29020272340+0","","","JULY QUARTERLY / SEMI-ANNUAL","2009-07-15","2009-03-19","2009-06-30","$115,550.00",
"C00272211","PETE KING FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_14961606182+0","NY","02","QUARTERLY SEMI-ANNUAL (MY)","2014-07-15","2014-04-30","2014-06-30","$35,250.00","$35,250.00"
"C00272211","PETE KING FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_13964054388+0","NY","02","QUARTERLY SEMI-ANNUAL (MY)","2013-07-14","2013-04-01","2013-06-30","$30,000.00","$30,000.00"
"C00272211","PETE KING FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990855649+0","NY","03","QUARTERLY SEMI-ANNUAL (MY)","2010-07-14","2010-04-01","2010-06-30","$25,750.00","$25,750.00"
"C00272211","PETE KING FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29992444743+0","NY","03","QUARTERLY SEMI-ANNUAL (MY)","2009-07-15","2009-03-19","2009-06-30","$96,350.00","$96,350.00"
"C00437889","PETERS FOR MICHIGAN","http://docquery.fec.gov/cgi-bin/fecimg/?_15020052884+0","MI","00","QUARTERLY YEAR END / SEMI-ANN","2015-01-30","2014-10-01","2014-12-31","$18,080.00","$194,305.00"
"C00437889","PETERS FOR MICHIGAN","http://docquery.fec.gov/cgi-bin/fecimg/?_14020833207+0","MI","00","OCTOBER QUARTERLY","2014-10-15","2014-07-01","2014-09-30","$165,383.00",
"C00325357","PIONEER POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990239452+0","","","QUARTERLY YEAR END / SEMI-ANN","2010-01-31","2009-07-01","2009-12-31",,
"C00460402","POMPEO FOR CONGRESS INC","http://docquery.fec.gov/cgi-bin/fecimg/?_11930529764+0","","","JULY QUARTERLY / SEMI-ANNUAL","2011-03-18","2010-04-01","2010-06-30","$47,227.00","$53,076.00"
"C00460402","POMPEO FOR CONGRESS INC","http://docquery.fec.gov/cgi-bin/fecimg/?_11930325790+0","","","MONTHLY YEAR END / SEMI-ANNUAL","2011-02-02","2010-07-01","2010-12-31",,
"C00460402","POMPEO FOR CONGRESS INC","http://docquery.fec.gov/cgi-bin/fecimg/?_10932009501+0","KS","04","POST-GENERAL","2010-12-02","2010-10-14","2010-11-22",,
"C00460402","POMPEO FOR CONGRESS INC","http://docquery.fec.gov/cgi-bin/fecimg/?_10931785140+0","","","JULY QUARTERLY / SEMI-ANNUAL","2010-11-10","2010-04-01","2010-06-30","$47,227.00","$53,076.00"
"C00460402","POMPEO FOR CONGRESS INC","http://docquery.fec.gov/cgi-bin/fecimg/?_10931785193+0","KS","04","PRE-PRIMARY","2010-11-10","2010-07-01","2010-07-14",,
"C00460402","POMPEO FOR CONGRESS INC","http://docquery.fec.gov/cgi-bin/fecimg/?_10931411339+0","","","APRIL QUARTERLY","2010-10-11","2010-01-01","2010-03-31",,
"C00460402","POMPEO FOR CONGRESS INC","http://docquery.fec.gov/cgi-bin/fecimg/?_10931072112+0","KS","04","PRE-PRIMARY","2010-07-22","2010-07-01","2010-07-14",,
"C00460402","POMPEO FOR CONGRESS INC","http://docquery.fec.gov/cgi-bin/fecimg/?_10931007237+0","","","JULY QUARTERLY / SEMI-ANNUAL","2010-07-15","2010-04-01","2010-06-30","$47,227.00","$53,076.00"
"C00460402","POMPEO FOR CONGRESS INC","http://docquery.fec.gov/cgi-bin/fecimg/?_10930894663+0","","","APRIL QUARTERLY","2010-07-13","2010-01-01","2010-03-31",,
"C00417519","PROGRESSIVE VICTORY FUND POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29030151700+0","","","AUGUST MONTHLY","2009-08-18","2009-07-01","2009-07-31",,
"C00417519","PROGRESSIVE VICTORY FUND POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29030130341+0","","","JULY MONTHLY / SEMI-ANNUAL","2009-07-20","2009-06-01","2009-06-30",,
"C00417519","PROGRESSIVE VICTORY FUND POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29030103560+0","","","JUNE MONTHLY","2009-06-19","2009-05-01","2009-05-31",,
"C00417519","PROGRESSIVE VICTORY FUND POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29030092853+0","","","MAY MONTHLY","2009-05-20","2009-04-01","2009-04-30",,
"C00302422","RANGEL FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10931192792+0","NY","15","QUARTERLY SEMI-ANNUAL (MY)","2010-08-25","2010-04-01","2010-06-30",,
"C00302422","RANGEL FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10990573376+0","NY","15","APRIL QUARTERLY","2010-04-15","2010-01-01","2010-03-31","$18,000.00",
"C00302422","RANGEL FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10930268787+0","NY","15","QUARTERLY YEAR END / SEMI-ANN","2010-01-30","2009-10-01","2009-12-31","$63,900.00","$63,900.00"
"C00302422","RANGEL FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_29992969222+0","NY","15","OCTOBER QUARTERLY","2009-10-16","2009-07-01","2009-09-30","$124,889.00",
"C00302422","RANGEL FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_29992451933+0","NY","15","JULY QUARTERLY / SEMI-ANNUAL","2009-07-15","2009-04-01","2009-06-30","$88,150.00","$88,150.00"
"C00491282","REPUBLICAN INDIAN COMMITTEE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_11030691310+0","","","OCTOBER QUARTERLY","2011-11-21","2011-07-16","2011-10-15",,
"C00491282","REPUBLICAN INDIAN COMMITTEE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_11030680068+0","","","OCTOBER QUARTERLY","2011-10-19","2011-07-16","2011-10-15","$5,000.00",
"C00491282","REPUBLICAN INDIAN COMMITTEE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_11030631372+0","","","JULY QUARTERLY / SEMI-ANNUAL","2011-07-18","2011-04-16","2011-07-15",,
"C00491282","REPUBLICAN INDIAN COMMITTEE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_11030594360+0","","","APRIL QUARTERLY","2011-04-19","2011-01-01","2011-04-15",,
"C00491282","REPUBLICAN INDIAN COMMITTEE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_11030582908+0","","","YEAR-END","2011-03-11","2010-11-23","2010-12-31",,
"C00003418","REPUBLICAN NATIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12952442333+0","","","JULY QUARTERLY / SEMI-ANNUAL","2012-07-14","2012-04-01","2012-06-30","$82,500.00","$657,400.00"
"C00003418","REPUBLICAN NATIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12970932307+0","","","APRIL QUARTERLY","2012-04-13","2012-01-01","2012-03-31","$574,900.00",
"C00003418","REPUBLICAN NATIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12970424712+0","","","QUARTERLY YEAR END / SEMI-ANN","2012-02-15","2011-07-01","2011-12-31",,"$191,600.00"
"C00003418","REPUBLICAN NATIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12950446009+0","","","QUARTERLY MID-YEAR / SEMI-ANN","2012-02-09","2011-01-01","2011-06-30","$215,000.00","$215,000.00"
"C00003418","REPUBLICAN NATIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12950420077+0","","","QUARTERLY YEAR END / SEMI-ANN","2012-01-31","2011-10-01","2011-12-31",,"$191,600.00"
"C00003418","REPUBLICAN NATIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990203539+0","","","QUARTERLY YEAR END / SEMI-ANN","2010-01-29","2009-07-01","2009-12-31","$42,500.00","$42,500.00"
"C00003418","REPUBLICAN NATIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29934394361+0","","","QUARTERLY MID-YEAR / SEMI-ANN","2009-07-31","2009-03-19","2009-06-30","$137,500.00","$137,500.00"
"C00003418","REPUBLICAN NATIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29934261425+0","","","JULY QUARTERLY / SEMI-ANNUAL","2009-07-15","2009-04-01","2009-06-30","$107,500.00","$137,500.00"
"C00387670","RICH POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29992509226+0","","","JULY QUARTERLY / SEMI-ANNUAL","2009-07-27","2009-01-01","2009-06-30",,
"C00226522","RICHARD E NEAL FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_13961079629+0","","","QUARTERLY YEAR END / SEMI-ANN","2013-02-28","2012-10-18","2012-12-31",,"$23,200.00"
"C00226522","RICHARD E NEAL FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12961011251+0","MA","01","PRE-GENERAL","2012-10-24","2012-10-01","2012-10-17","$23,200.00",
"C00226522","RICHARD E NEAL FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10991127068+0","","","JULY QUARTERLY / SEMI-ANNUAL","2010-09-02","2010-04-01","2010-06-30","$36,750.00","$36,750.00"
"C00226522","RICHARD E NEAL FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10930978741+0","","","JULY QUARTERLY / SEMI-ANNUAL","2010-07-15","2010-04-01","2010-06-30","$36,750.00","$36,750.00"
"C00226522","RICHARD E NEAL FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10930965640+0","","","JULY QUARTERLY / SEMI-ANNUAL","2010-07-15","2010-04-01","2010-06-30","$36,750.00","$36,750.00"
"C00226522","RICHARD E NEAL FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990869236+0","","","JULY QUARTERLY / SEMI-ANNUAL","2010-07-15","2010-04-01","2010-06-30","$36,750.00","$36,750.00"
"C00500587","RICKPERRY.ORG INC","http://docquery.fec.gov/cgi-bin/fecimg/?_13962130525+0","","","QUARTERLY YEAR END / SEMI-ANN","2013-04-25","2011-10-01","2011-12-31","$69,750.00","$146,750.00"
"C00500587","RICKPERRY.ORG INC","http://docquery.fec.gov/cgi-bin/fecimg/?_12970203581+0","","","QUARTERLY SEMI-ANNUAL (YE)","2012-01-30","2011-10-01","2011-12-31","$117,250.00","$194,250.00"
"C00500587","RICKPERRY.ORG INC","http://docquery.fec.gov/cgi-bin/fecimg/?_11952643198+0","","","OCTOBER QUARTERLY","2011-10-15","2011-07-01","2011-09-30","$77,000.00",
"C00458778","ROBIN CARNAHAN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_11020300178+0","","","JULY QUARTERLY / SEMI-ANNUAL","2011-07-14","2011-04-01","2011-06-30",,
"C00458778","ROBIN CARNAHAN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020800020+0","MO","00","OCTOBER QUARTERLY","2010-10-19","2010-07-01","2010-09-30",,
"C00458778","ROBIN CARNAHAN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020623373+0","MO","00","JULY QUARTERLY / SEMI-ANNUAL","2010-08-23","2010-04-01","2010-06-30",,
"C00458778","ROBIN CARNAHAN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020623368+0","MO","00","JULY QUARTERLY / SEMI-ANNUAL","2010-08-23","2010-01-01","2010-06-30","$24,100.00","$24,100.00"
"C00458778","ROBIN CARNAHAN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020250001+0","","","APRIL QUARTERLY","2010-04-15","2010-01-01","2010-03-31","$19,200.00",
"C00463505","ROBIN SMITH FOR TENNESSEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10930959504+0","TN","03","JULY QUARTERLY / SEMI-ANNUAL","2010-07-15","2010-04-01","2010-06-30","$75,735.00","$75,735.00"
"C00463505","ROBIN SMITH FOR TENNESSEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10930579157+0","TN","03","APRIL QUARTERLY","2010-04-15","2010-01-01","2010-03-31","$31,950.00",
"C00431171","ROMNEY FOR PRESIDENT INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_12952541648+0","","","JULY MONTHLY / SEMI-ANNUAL","2012-07-20","2012-06-01","2012-06-30",,"$1,092,397.00"
"C00431171","ROMNEY FOR PRESIDENT INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_12971245980+0","","","MAY MONTHLY","2012-05-20","2012-04-01","2012-04-30","$130,260.00",
"C00431171","ROMNEY FOR PRESIDENT INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_12951542327+0","","","APRIL MONTHLY","2012-04-20","2012-03-01","2012-03-31","$49,288.00",
"C00431171","ROMNEY FOR PRESIDENT INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_12951309213+0","","","MARCH MONTHLY","2012-03-20","2012-02-01","2012-02-29","$545,005.00",
"C00431171","ROMNEY FOR PRESIDENT INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_12950549277+0","","","FEBRUARY MONTHLY","2012-02-20","2012-01-01","2012-01-31","$163,645.00",
"C00431171","ROMNEY FOR PRESIDENT INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_12970326664+0","","","QUARTERLY YEAR END / SEMI-ANN","2012-01-31","2011-10-01","2011-12-31","$1,179,818.00","$1,647,853.00"
"C00431171","ROMNEY FOR PRESIDENT INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_11971587459+0","","","OCTOBER QUARTERLY","2011-10-14","2011-07-01","2011-09-30","$479,660.00",
"C00431171","ROMNEY FOR PRESIDENT INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_11931901610+0","","","JULY QUARTERLY / SEMI-ANNUAL","2011-07-15","2011-04-01","2011-06-30","$517,450.00","$517,450.00"
"C00518282","ROMNEY VICTORY INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_13960681406+0","","","MONTHLY YEAR END / SEMI-ANNUAL","2013-01-31","2012-11-27","2012-12-31",,"$11,955,240.00"
"C00518282","ROMNEY VICTORY INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_12962994387+0","","","POST-GENERAL","2012-12-06","2012-10-18","2012-11-26","$744,488.00",
"C00518282","ROMNEY VICTORY INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_12940449239+0","","","PRE-GENERAL","2012-10-25","2012-10-01","2012-10-17","$801,587.00",
"C00518282","ROMNEY VICTORY INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_12954417985+0","","","OCTOBER QUARTERLY","2012-10-15","2012-07-01","2012-09-30","$8,999,719.00",
"C00518282","ROMNEY VICTORY INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_12971461774+0","","","JULY QUARTERLY / SEMI-ANNUAL","2012-07-15","2012-04-01","2012-06-30","$2,162,355.00","$2,162,355.00"
"C00313684","RUSH HOLT FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_12970340958+0","NJ","12","QUARTERLY YEAR END / SEMI-ANN","2012-01-31","2011-10-01","2011-12-31","$2,752.00","$59,265.00"
"C00313684","RUSH HOLT FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_11952644736+0","NJ","12","OCTOBER QUARTERLY","2011-10-15","2011-07-01","2011-09-30","$56,513.00",
"C00493684","RUSS CARNAHAN FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_11931853887+0","MO","03","QUARTERLY SEMI-ANNUAL (MY)","2011-07-15","2011-04-01","2011-06-30",,
"C00578013","RUSS FOR WISCONSIN","http://docquery.fec.gov/cgi-bin/fecimg/?_201602030200051262+0","WI","00","YEAR-END","2016-01-29","2015-10-01","2015-12-31","$137,322.00","$233,865.00"
"C00578013","RUSS FOR WISCONSIN","http://docquery.fec.gov/cgi-bin/fecimg/?_201510210200302936+0","WI","00","OCTOBER QUARTERLY","2015-10-15","2015-07-01","2015-09-30","$85,067.00",
"C00578013","RUSS FOR WISCONSIN","http://docquery.fec.gov/cgi-bin/fecimg/?_201507200200206144+0","WI","00","JULY QUARTERLY / SEMI-ANNUAL","2015-07-15","2015-01-01","2015-06-30","$35,453.00","$35,453.00"
"C00495630","SALMON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_13961056877+0","AZ","05","POST-GENERAL","2013-02-20","2012-10-18","2012-11-26",,
"C00495630","SALMON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_13961056651+0","AZ","05","PRE-GENERAL","2013-02-20","2012-10-01","2012-10-17",,
"C00495630","SALMON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_13961056579+0","","","OCTOBER QUARTERLY","2013-02-20","2012-08-09","2012-09-30",,
"C00495630","SALMON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_13960954605+0","AZ","05","PRE-GENERAL","2013-02-19","2012-10-01","2012-10-17",,
"C00495630","SALMON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_13960954611+0","AZ","05","POST-GENERAL","2013-02-19","2012-10-18","2012-11-26",,
"C00495630","SALMON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_12962852638+0","AZ","05","POST-GENERAL","2012-12-06","2012-10-18","2012-11-26",,
"C00495630","SALMON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_12940765836+0","AZ","05","PRE-GENERAL","2012-11-28","2012-10-01","2012-10-17",,
"C00495630","SALMON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_12961247558+0","AZ","","PRE-PRIMARY","2012-11-06","2012-07-01","2012-08-08",,
"C00495630","SALMON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_12961247559+0","","","OCTOBER QUARTERLY","2012-11-06","2012-08-09","2012-09-30",,
"C00495630","SALMON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_12940741307+0","AZ","05","PRE-GENERAL","2012-10-26","2012-10-01","2012-10-17",,
"C00495630","SALMON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_12972650312+0","","","OCTOBER QUARTERLY","2012-10-15","2012-08-09","2012-09-30",,
"C00495630","SALMON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_12952843245+0","","","JULY QUARTERLY / SEMI-ANNUAL","2012-08-24","2012-04-01","2012-06-30","$5,909.00","$63,170.00"
"C00495630","SALMON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_12972112445+0","AZ","","PRE-PRIMARY","2012-08-24","2012-07-01","2012-08-08",,
"C00495630","SALMON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_12972041085+0","AZ","","PRE-PRIMARY","2012-08-17","2012-07-01","2012-08-08",,
"C00495630","SALMON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_12952612881+0","","","JULY QUARTERLY / SEMI-ANNUAL","2012-08-03","2012-04-01","2012-06-30","$5,909.00","$63,170.00"
"C00495630","SALMON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_12951660055+0","","","QUARTERLY YEAR END / SEMI-ANN","2012-05-10","2011-10-01","2011-12-31","$51,664.00","$54,214.00"
"C00495630","SALMON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_12971212677+0","","","APRIL QUARTERLY","2012-05-10","2012-01-01","2012-03-31","$57,261.00",
"C00490938","SAVIOR PRESIDENTIAL COMMITTEE (USA) 2012","http://docquery.fec.gov/cgi-bin/fecimg/?_11030671189+0","","","OCTOBER QUARTERLY","2011-10-02","2011-07-15","2011-10-01",,
"C00540732","SCHATZ FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_201602010200022639+0","HI","00","YEAR-END","2016-01-29","2015-10-01","2015-12-31",,"$58,510.00"
"C00540732","SCHATZ FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_201510160200258851+0","HI","00","OCTOBER QUARTERLY","2015-10-15","2015-07-01","2015-09-30","$35,715.00",
"C00540732","SCHATZ FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_201507160200196256+0","HI","00","JULY QUARTERLY / SEMI-ANNUAL","2015-07-15","2015-04-01","2015-06-30","$29,825.00","$47,225.00"
"C00540732","SCHATZ FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_15020052888+0","HI","00","QUARTERLY YEAR END / SEMI-ANN","2015-01-30","2014-10-01","2014-12-31",,"$26,351.00"
"C00540732","SCHATZ FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_14020833347+0","HI","00","OCTOBER QUARTERLY","2014-10-15","2014-07-01","2014-09-30","$26,226.00",
"C00540732","SCHATZ FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_14020500106+0","HI","00","JULY QUARTERLY","2014-07-15","2014-04-01","2014-06-30","$62,469.00","$90,783.00"
"C00540732","SCHATZ FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_14020193279+0","HI","01","APRIL QUARTERLY","2014-04-15","2014-01-01","2014-03-31","$27,980.00",
"C00540732","SCHATZ FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_13020312990+0","HI","01","JULY QUARTERLY / SEMI-ANNUAL","2013-07-15","2013-01-01","2013-06-30","$18,431.00","$18,431.00"
"C00327395","SEARCHLIGHT LEADERSHIP FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_12971707693+0","DC","","JULY MONTHLY / SEMI-ANNUAL","2012-07-20","2012-06-01","2012-06-30","$22,500.00","$141,750.00"
"C00327395","SEARCHLIGHT LEADERSHIP FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_12951540545+0","DC","","MARCH MONTHLY","2012-04-20","2012-03-01","2012-03-31","$21,500.00",
"C00327395","SEARCHLIGHT LEADERSHIP FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_12970876535+0","DC","","FEBRUARY MONTHLY","2012-04-11","2012-02-01","2012-02-29","$73,250.00",
"C00465492","SESTAK FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_11020110858+0","PA","00","QUARTERLY YEAR END / SEMI-ANN","2011-03-23","2010-10-01","2010-12-31","$68,188.00",
"C00465492","SESTAK FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10021120001+0","PA","00","POST-GENERAL","2010-12-02","2010-10-14","2010-11-22","$47,278.00",
"C00465492","SESTAK FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020811365+0","PA","00","OCTOBER QUARTERLY","2010-10-15","2010-07-01","2010-09-30","$21,512.00",
"C00465492","SESTAK FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020123152+0","","","QUARTERLY YEAR END / SEMI-ANN","2010-01-30","2009-10-01","2009-12-31","$17,638.00",
"C00465492","SESTAK FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_29020420001+0","","","OCTOBER QUARTERLY","2009-10-15","2009-07-01","2009-09-30","$16,438.00",
"C00457325","SHAHEEN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_14020592662+0","NH","00","JULY QUARTERLY / SEMI-ANNUAL","2014-07-15","2014-04-01","2014-06-30","$167,306.00","$198,147.00"
"C00344473","STABENOW FOR US SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_14020110602+0","MI","00","QUARTERLY YEAR END / SEMI-ANN","2014-01-31","2013-10-01","2013-12-31","$18,000.00","$18,000.00"
"C00344473","STABENOW FOR US SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_12020131069+0","MI","00","QUARTERLY YEAR END / SEMI-ANN","2012-01-31","2011-10-01","2011-12-31","$19,000.00","$19,000.00"
"C00344473","STABENOW FOR US SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_11020282989+0","MI","00","JULY QUARTERLY / SEMI-ANNUAL","2011-07-15","2011-04-01","2011-06-30","$47,500.00","$47,500.00"
"C00344473","STABENOW FOR US SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_11020051490+0","MI","00","QUARTERLY YEAR END / SEMI-ANN","2011-01-31","2010-10-01","2010-12-31",,"$17,200.00"
"C00344473","STABENOW FOR US SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020100816+0","","","QUARTERLY YEAR END / SEMI-ANN","2010-01-29","2009-10-01","2009-12-31","$27,000.00","$56,050.00"
"C00344473","STABENOW FOR US SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_29020414095+0","","","OCTOBER QUARTERLY","2009-10-15","2009-07-01","2009-09-30","$27,050.00",
"C00326801","TAMMY BALDWIN FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_12020283793+0","WI","00","APRIL QUARTERLY","2012-04-14","2012-01-01","2012-03-31","$65,510.00",
"C00326801","TAMMY BALDWIN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_201602040200057204+0","","","YEAR-END","2016-01-29","2015-10-01","2015-12-31",,
"C00326801","TAMMY BALDWIN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_201510210200307534+0","","","OCTOBER QUARTERLY","2015-10-15","2015-07-01","2015-09-30",,
"C00326801","TAMMY BALDWIN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_201507200200209264+0","","","JULY QUARTERLY / SEMI-ANNUAL","2015-07-15","2015-04-01","2015-06-30",,
"C00326801","TAMMY BALDWIN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_15020154574+0","","","APRIL QUARTERLY","2015-04-15","2015-01-01","2015-03-31",,
"C00326801","TAMMY BALDWIN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_15020081389+0","","","QUARTERLY YEAR END / SEMI-ANN","2015-01-31","2014-10-01","2014-12-31",,
"C00326801","TAMMY BALDWIN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_14021083109+0","","","OCTOBER QUARTERLY","2014-10-15","2014-07-01","2014-09-30",,
"C00326801","TAMMY BALDWIN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_14020570627+0","","","JULY QUARTERLY","2014-07-15","2014-01-01","2014-06-30",,
"C00326801","TAMMY BALDWIN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_14020570623+0","","","JULY QUARTERLY","2014-07-15","2014-04-01","2014-06-30",,
"C00326801","TAMMY BALDWIN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_14020294598+0","","","APRIL QUARTERLY","2014-04-15","2014-01-01","2014-03-31",,
"C00326801","TAMMY BALDWIN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_14020124457+0","","","QUARTERLY YEAR END / SEMI-ANN","2014-01-31","2013-07-01","2013-12-31",,
